,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mean,std,nonmissing,,"reliability=0,9047"
kikker,frog,3,3,4,3,3,4,4,3,4,3,3,3,3,3,4,3,3,3,4,4,4,3,5,4,3,3,2,3,3.357142857,0.621484824,28,,
krokodil,crocodile,3,3,3,3,3,4,4,2,3,3,3,2,3,2,3,2,3,3,4,3,3,3,2,4,3,3,2,3,2.928571429,0.604217978,28,,
pad,toad,2,3,3,3,3,4,4,2,2,3,3,3,2,3,4,2,2,2,3,3,3,3,3,4,3,3,3,3,2.892857143,0.628890011,28,,
salamander,salamander,3,2,3,3,3,3,4,2,2,3,3,2,2,2,3,2,2,2,3,3,3,3,3,3,3,3,2,3,2.678571429,0.547964005,28,,
schildpad,tortoise,3,3,4,3,3,4,4,3,3,3,3,2,3,3,3,3,2,3,3,2,4,4,2,4,3,4,2,3,3.071428571,0.662686532,28,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
