"""als sardines in een blik""",is used in the saying 'packed like sardines in a tin',3,3,1,2,1,3,-2,0,0,2,-3,1
8 armen,has eight arms,3,-3,-2,-1,-3,3,3,-3,0,2,-3,-3
ademen onder water,breaths under water,-3,3,3,3,3,-1,3,3,0,3,3,1
africhtbaar,can be trained,2,-3,-2,0,-3,3,-3,0,0,-2,-2,-1
als voedsel voor grotere dieren,is food for larger animals,0,2,1,1,3,1,3,1,0,1,-2,0
bedreigde diersoort,endangered species,1,-1,1,1,-1,2,3,-1,0,1,-2,-2
bekenste dolfijn is flipper,is the main character in 'Flipper',3,-3,-1,-3,1,3,3,-3,1,2,-3,1
bijt,bites,-1,-3,0,-2,-3,3,0,1,0,1,-2,-2
blauw,is blue,0,0,2,1,-2,1,3,-2,0,-2,-2,-2
blauwgrijs,is bluish grey,0,-3,0,2,-1,1,3,2,0,-2,-2,-2
doet blub,produces blub-sound,-3,3,3,3,3,-3,3,2,1,3,2,2
dolfinarium,lives in a dolfinarium,3,-2,0,0,2,3,-3,-3,0,2,-3,0
duur,is expensive,1,0,0,-3,1,1,3,-1,0,-2,-1,1
een haring kan ook een piket zijn om u tent op te zetten,can also refer to a tent stake,3,2,2,-3,2,3,3,1,0,2,-3,1
eet mensen op,eats people,2,-3,0,-3,-3,3,-1,1,0,0,-2,-3
eet plankton,eats plankton,2,-3,2,2,0,1,1,3,0,1,1,0
eet planten,eats plants,1,0,1,1,-2,1,2,2,0,-1,-1,0
eet vis,eats fish,0,-3,1,-3,0,2,-3,0,0,0,-2,-3
eet visvoer,eats food for fish,-2,1,3,3,3,-1,3,1,1,1,1,2
eet zeehonden,eats seals,2,-3,-3,-3,-3,2,-2,0,0,0,-3,-3
er zijn verschillende soorten,there are many kinds of it,-3,3,3,3,3,-3,2,3,2,2,3,1
Free Willy,is a character in Free Willy,3,-3,1,-2,1,3,3,1,0,1,-3,0
gegeten op feestmalen,is eaten on festive dinners,-1,-3,-3,-3,2,1,3,1,0,1,0,1
geliefd bij kinderen,is popular among children,-1,-2,1,-3,-2,1,3,1,0,1,-2,0
gevaarlijk,is dangerous,0,-3,-1,-2,-3,2,-3,0,0,-1,-2,-2
gevaarlijk voor mensen,is dangerous to people,2,-2,0,-3,-3,2,-1,0,0,1,-2,-3
"graag gezien, geapprecieerd",is popular and appreciated,1,-3,-2,-2,1,3,3,1,0,0,-2,1
graten,has bones,-2,3,3,3,2,1,3,3,2,3,3,3
grijs,is grey,0,2,2,2,1,1,3,2,0,-1,1,-2
heeft een indringende geur,has a pungent smell,1,2,2,3,3,1,3,1,0,3,2,2
heeft een puntige bek,has a pointed mouth,1,-3,-2,1,-2,1,3,2,0,-1,-2,0
heeft een staart,has a tail,-3,3,3,2,2,-1,2,1,2,2,3,1
heeft grote bek,has a big bill,0,0,-2,2,1,1,3,-1,0,0,-2,-1
heeft grote ogen,has large eyes,0,-2,1,-1,-2,-3,3,-1,0,0,-3,-2
heeft grote tanden,has large theeth,0,-3,-1,-2,-2,3,3,1,0,0,-2,-2
heeft kieuwen,has gills,-2,3,3,3,3,0,3,3,2,3,3,3
heeft luchtgat,has an airhole,2,-3,-1,-2,1,2,2,-1,0,1,-2,-1
