aantrekkelijk voor insecten,attractive to insects,0,-1,-2,1,0,1,-3,3,2,2,1,3
afgereden door landbouwmachines,is harvested by agricultural machines,-3,2,0,1,-3,1,-3,3,2,2,0,0
afschrikmiddel voor vampieren,against vampires,-3,-2,-3,1,-3,-1,-3,-3,-3,-2,-2,1
als gerecht met hesp en kaas,is prepared with ham and cheese,1,0,1,1,-3,2,-3,-3,1,-3,-2,2
aperitiefhapje,appetizer,-1,1,2,2,-3,1,-3,3,1,2,0,1
bestaat in verschillende groottes,exists in several sizes,2,2,3,3,0,-3,-1,3,3,2,0,2
bestaat in verschillende kleuren,exists in several colours,0,3,3,3,0,-3,-1,3,2,2,1,3
bestaat in verschillende soorten,exists in several kinds,1,3,3,3,0,-3,-3,3,3,3,1,2
bestaat uit draadjes,consists of threads,1,2,-3,1,-3,1,-3,-3,1,-1,2,0
bevat veel ijzer,contains a lot of iron,1,0,1,2,0,2,-2,2,1,0,3,1
bevat veel water,contains a lot of water,-2,2,1,3,2,-3,1,2,2,2,1,3
bevat vitaminen,contains vitamins,3,3,3,3,2,0,2,3,2,3,2,3
bevat zetmeel,contains starch,0,-1,2,1,0,2,-3,0,-2,2,2,1
bij de groentenboer kopen,buy by the greengrocer,2,3,3,3,2,3,-3,3,2,2,-3,3
bobbeltjes erop,with blebs,-2,0,-3,-1,-3,-2,-3,-3,-2,-2,2,1
bruine kleur,brown colour,-3,-2,-3,-2,-3,-3,-3,0,0,-1,1,-1
buisvormig,is tubulated,-1,-1,-2,0,-3,-3,-3,-3,0,1,1,1
chips,chips,-3,-1,1,-3,-3,1,-3,-3,0,-3,-1,2
de wortel is een onderdeel van een plant,the root is a part of the plant,-3,3,1,3,0,0,-3,0,1,3,2,2
doe je in het eten,you put it in your food,2,3,3,2,1,1,-2,3,3,3,-1,2
donkergroene kleur,dark green,-1,-1,0,1,0,-3,-3,-3,0,2,1,-2
doordringende geur,pungent smell,2,0,0,0,-3,-3,-3,-3,0,-2,2,0
een weinig bekende groente,litte known vegetable,1,-1,0,0,-3,-1,-3,-3,-2,-3,3,-1
eet het gehakt,is eaten chopped,1,0,-3,-2,-3,-3,-3,-3,-2,-3,-2,-1
eet je met tomatensaus,you eat it with tomato sauce,3,2,1,2,-3,1,-3,-3,2,2,-2,-1
eetbaar,is edible,3,3,3,3,1,0,3,3,2,2,0,3
er zitten vaak slakken op,snails love it,1,1,1,2,-3,2,-3,1,1,1,0,1
eten met witte saus,to eat with white sauce,1,1,2,2,-3,1,-3,-3,-1,-2,-3,0
eten met worteltjes,eat with carrots,1,2,3,1,-3,-3,-3,0,1,2,-3,1
eten voor konijnen,food for rabbits,-2,2,1,1,2,2,-3,1,2,-2,-3,1
familie van de courgette,is family of the courgette,1,2,1,1,-3,2,-3,-3,-2,1,-1,1
familie van komkommer,is family of the cucumber,1,2,1,1,0,3,-3,-3,-1,2,-1,1
familie van kool,family of the cabbage,-1,2,1,1,-3,2,-3,-3,-2,2,0,1
ge kunt ermee smijten,you can throw with it,-2,1,-3,1,0,-3,-3,-3,3,-3,-3,2
