beschermen je voeten,protects your feet,0,1,-3,2,0,2,-1,0,-3,-3,2,0
beschermt je oren tegen de kou,protects your ears against the cold,-1,1,0,2,0,1,-2,0,-3,-3,2,1
beschermt je tegen de kou,protects against the cold,3,3,3,3,2,3,1,3,3,3,2,2
beschermt tegen de regen,protects against the rain,1,3,2,3,2,2,1,3,2,3,2,2
beschermt tegen de wind,protects against the wind,1,3,1,3,2,2,1,3,2,3,2,2
beschermt tegen de zon,protects against the sun,1,3,1,3,2,2,1,3,2,3,2,2
bestaat al lang,has been existing for a long time,-3,-2,2,0,-3,0,-1,3,-3,3,0,1
bestaat in verschillende diktes,exists in different thicknesses,-3,-3,1,0,-3,-1,1,1,-1,1,1,0
bestaat in verschillende formaten,exists in different measurements,-3,-2,0,0,-3,1,2,1,1,1,2,0
bestaat in verschillende kleuren,exists in different colors,-1,-3,0,0,0,1,0,1,1,1,2,0
bestaat in verschillende maten,exists in different sizes,1,2,3,0,3,2,2,1,1,1,3,0
bestaat in verschillende merken,exists in different brands,0,2,3,0,3,3,2,1,1,1,2,0
bestaat in verschillende modellen,exists in different types,1,1,1,0,1,2,2,1,1,1,2,0
bestaat in verschillende soorten,exists in different kinds,-2,-2,2,0,-2,1,0,1,1,1,2,0
bestaat in verschillende vormen,exists in different forms,0,-2,1,0,-2,0,1,1,-2,1,2,0
bestaat per twee,exists in pairs,-3,-3,-1,0,-3,-2,-3,-1,-3,-3,-2,-2
bestaat uit broek en trui,consists of pants and sweater,-3,3,0,1,3,-1,-1,0,-2,-3,1,-3
bestaat uit één geheel,constitutes a whole,-3,-3,0,0,-2,-1,0,0,-3,-3,-2,-3
bestaat uit hemd,consists of a shirt,-3,3,0,1,3,0,0,0,-2,-3,1,-3
bestaat uit twee delen,consists of two parts,-3,-3,-2,0,-3,-1,-3,0,-2,-3,-2,-3
bestaat uit verschillende delen,consists of different parts,-3,0,2,0,-3,-1,2,0,2,-3,1,0
bestaat uit vest,consists of a vest,-3,-3,0,1,3,-1,0,0,-2,-3,1,-3
breit je oma,is knit by your grandma,-3,1,0,1,2,-2,-3,0,-3,-1,0,-3
dienen om je handen warm te houden,is used to keep your hands warm,-2,1,-2,2,1,1,0,0,-3,-3,1,-3
dient om borsten te ondersteunen,is used to support the breasts,-3,-2,-2,2,2,1,0,0,-3,-3,0,1
dient om in de tuin te werken,used to work in the garden,-3,-3,-1,0,-1,0,-2,-1,-3,-3,-2,-3
dient om je broek omhoog te houden,is used to keep up your pants,-3,-2,-2,1,3,-1,-3,0,-3,-3,-1,-3
dient om je te bedekken,is used to cover yourself,2,3,3,3,2,2,-1,3,2,3,2,2
dient om je te beschermen,is used to protect you,3,3,3,3,2,2,2,3,2,3,1,2
dient om je warm te houden,is used to keep you warm,3,3,3,3,2,3,2,3,3,3,2,2
dient om te gaan wandelen,used to go walking,-3,-2,0,2,-1,0,-3,0,1,-3,0,-3
dient om te zonnen,used for sunbathing,-3,-3,-1,1,-1,-3,-3,-3,-1,-3,-2,-3
doe je aan aan je handen,is worn on your hands,-2,1,-2,1,0,-1,-3,0,-3,-3,1,-3
doe je aan als het koud is,is worn if it's cold,-1,3,2,3,2,3,-1,2,3,1,1,2
doe je aan in je schoenen,you wear it in your shoes,-2,1,-2,2,2,1,-3,0,-3,-3,0,1
doe je aan je voeten,is worn on your feet,-2,-1,-2,2,3,2,-2,0,-3,-3,1,1
doe je aan om te gaan lopen,is worn to go for a run,-3,1,0,2,-1,0,-2,0,-1,-3,0,1
doe je aan om te skieën,is worn to go skiing,-3,-3,0,2,-2,2,-3,1,-1,-3,-1,1
doe je aan om te slapen,is worn to sleep,-3,-3,0,2,1,0,-3,0,-1,-3,0,1
doe je 's nachts aan,is worn at night,-3,-2,0,2,1,-1,-3,0,-1,-3,-1,1
draag je aan je benen,is worn on your legs,-2,1,1,3,2,0,0,0,2,-3,1,1
draag je aan je bovenlichaam,is worn on the upper part of your body,-2,1,1,3,2,1,0,0,2,-3,1,1
draag je als het warm is,is worn if it's warm,-2,-2,0,3,1,0,-3,0,-2,-3,0,1
draag je boven t-shirt,is worn on top of a T-shirt,-3,0,0,2,3,1,0,0,1,-3,1,1
draag je elke dag,is worn every day,2,3,3,3,1,3,3,1,3,3,0,1
draag je in de winter,is worn during the winter,-2,2,1,2,1,3,1,1,2,-1,0,1
draag je in de zomer,is worn during the summer,-2,2,1,2,1,2,1,1,2,-1,0,1
draag je met das,you wear it with a tie,-3,-1,-2,2,1,-1,-3,0,-2,-3,-1,1
draag je niet in de zomer,is not worn in the summer,-3,2,-3,1,-2,-3,-3,0,-3,-3,0,1
draag je om te zwemmen,is worn to swim,-3,-2,-3,2,3,-2,0,0,-3,-3,-1,-3
draag je onder een rok,is worn under a skirt,-3,-2,-2,2,3,0,-2,0,-3,-3,0,1
draag je onder een trui,is worn under a sweater,-3,-1,-2,2,3,0,-2,0,1,-3,0,1
draag je op je hoofd,is worn on your head,-3,-1,-2,2,3,0,-2,0,-2,-3,0,1
draag je rond je nek,is worn around your neck,-3,-3,-2,2,3,0,-2,0,1,-3,0,1
draagt men op kostuum,is worn with a suit,-3,-1,-2,2,3,0,-2,0,-1,-3,0,-1
draagt men voor  werk,is worn to work,-2,2,0,2,0,1,2,1,2,-3,1,1
draagt men voor speciale gelegenheden,is worn at special occasions,-2,2,0,2,1,1,1,1,2,-3,1,1
dragen cowboys,is worn by cowboys,-3,-2,0,2,1,1,0,1,-3,-3,0,1
dragen sporters,is worn by sportsmen,-3,-2,0,2,1,1,0,1,-1,-3,0,1
er horen sportschoenen bij,belongs with sportshoes,-3,-2,-2,0,-2,-1,-3,-2,-2,-3,-1,1
er staan leuke figuurtjes op,has nice figures on it,-3,-3,-2,0,-3,-2,-3,0,-3,-3,-1,1
gebruik je op vakantie,used on vacation,-3,-3,0,0,-2,2,-2,1,2,-3,-2,1
gedragen door mannen,worn by men,-3,2,0,1,0,-2,1,1,2,-3,-2,2
gedragen door meisjes,worn by girls,-3,2,0,1,0,-1,1,1,2,-3,-2,2
gedragen door oudere mensen,worn by the elderly,-3,0,0,1,0,1,1,1,2,-3,-2,2
gedragen door travestieten,worn by transvestites,-3,-2,0,1,0,-1,1,1,1,-3,-2,2
gedragen tijdens sporten,worn during sports,-3,1,0,1,0,1,1,1,2,-3,-1,2
geeft warmte,gives warmth,1,1,2,0,1,0,2,1,3,1,1,1
geeft zakelijke indruk,gives a businesslike impression,-3,0,0,0,1,1,1,0,2,-3,-2,0
hang je aan de kapstok,hung on hallstand,-3,3,1,2,3,-1,1,0,2,-3,0,0
hebben geen vingeropeningen,don't have openings between fingers,-3,-2,-3,0,-3,-2,-3,0,-3,-3,-3,-3
hebben hakken,have heels,-3,-2,-3,1,3,0,-3,0,-3,-3,-2,-3
hebben zool,have a sole,-3,-2,-3,1,3,-1,-3,0,-3,-3,-1,-3
heeft achteraan sluiting,does up at the back,-3,-2,-2,2,0,-1,-3,0,-2,-3,-3,-3
heeft bandjes,has ribbons,-3,-1,-1,0,0,-2,-3,0,-1,-3,-2,-3
heeft bijpassende handschoenen,has matching gloves,-3,-1,-3,1,-1,-2,-3,0,-3,-3,-2,-3
