wordt gegeten op thanksgiving,is eaten on Thanksgiving,3,0,-2,3,1,1,-3,-3,1,1,-3,-3
wordt gehouden door duivenmelkers,is kept by a pigeon fancier,1,1,-2,2,1,3,-3,1,2,1,-3,-2
wordt met wijsheid geassocieerd,assosciated with wisdom,3,1,-2,-1,1,-3,-3,1,1,0,-3,0
wordt niet opgegeten,is not eaten,-2,0,1,-2,-1,-2,-3,-3,1,-1,-3,-2
wordt op gejaagd,is hunted,3,3,1,1,2,1,0,1,0,1,1,0
wordt vaak de prooi van een kat,often becoms a cat's prey,0,3,-1,2,1,2,-3,1,1,1,1,1
zeer prototypische vogel,is a prototypical bird,2,3,1,-2,-1,3,-3,3,1,0,-3,-3
zegt koekoek,says cuckoo,3,0,-2,3,-1,3,-3,0,1,1,-2,-3
zeldzaam,is rare,0,1,-3,-1,-2,-3,-3,-3,1,-3,-3,-3
ziet in het donker,can see in the dark,2,-1,-1,0,1,-2,-3,0,-1,-1,-3,-3
zingt,sings,1,1,1,2,2,-3,-3,-3,1,3,1,2
zit op draden van elektriciteitspalen,sits on threads of electricity,3,2,1,2,3,3,-2,1,2,2,1,1
zit vaak in parken,often sits in parks,3,3,-1,2,3,1,-1,3,2,3,2,-2
zorgt goed voor haar kroost,takes good care of her children,1,2,3,0,2,1,-3,3,1,2,1,-2
zwart,is black,-2,-2,-2,1,-1,-2,-3,0,-2,0,1,-3
zwart met wit,is black and white,-2,1,1,0,-1,-3,-3,1,-2,0,-1,-3
zwarte ogen,has black eyes,3,2,2,1,2,-3,-3,2,2,3,2,-3
zweeft,glides,3,1,1,3,3,3,1,2,1,2,2,1
