behoort tot bedrijf,is part of a company,-1,-2,1,-2,1,0,-2,2,-3,-2,-1,-3
behoort tot openbaar vervoer,is a kind of public transport,2,-2,2,3,2,-2,-2,1,0,2,2,1
bestaat al lang,has been existing for a long time,0,3,-2,-3,1,3,1,0,-3,-3,3,-2
bestaat in verschillende formaten,exists in different measurements,3,3,0,1,1,1,2,-1,2,2,3,2
bestaat in verschillende kleuren,exists in different colors,3,3,-2,3,0,2,1,-2,0,2,3,3
bestaat in verschillende kleuren en verschillende vormen,exists in different colors and different forms,3,3,-1,1,0,1,1,-3,2,-3,3,3
bestaat in verschillende merken,exists in different brands,3,3,-3,-3,-3,3,1,-1,2,-3,3,3
bestaat in verschillende modellen,exists in different types,2,3,0,1,1,1,1,-2,2,2,3,2
bestaat in verschillende soorten,exists in different kinds,3,3,0,3,0,3,1,-1,3,2,3,3
bestaat in verschillende vormen,exists in different forms,3,3,0,3,1,1,2,-1,2,-3,3,3
bestuurder draagt helm,the driver wears a helmet,1,-3,1,-1,1,1,0,2,-3,0,1,0
bestuurder draagt leren kleding,the driver wears leather clothes,-3,-3,0,-1,-3,0,-3,3,-3,-3,-2,-3
bestuurder is zwakke weggebruiker,the driver is very vulnerable on the road,-1,1,2,1,2,1,-2,3,-3,2,-1,-3
chauffeurs zitten lange tijd achter stuur,the driver of this vehicle is behind the wheel for a very long time,-2,1,2,-2,2,3,-1,2,-2,2,-2,-3
dient om mee te rijden,is used to drive,3,-1,-2,2,2,3,2,0,3,3,3,2
drijft op water,floats on water,-1,-1,3,1,1,-2,-1,2,-2,-1,2,1
er is veel plaats in,there is a lot of space in it,1,1,0,1,0,1,1,1,-3,3,-1,0
er is weinig plaats,there is not much space,-3,2,-1,1,-1,1,-1,1,-3,-1,3,1
er komt rook uit,emits smoke,0,-2,0,1,0,1,1,1,-3,0,2,-2
er komt vuur uit onderaan,emits fire at the bottom,-3,-2,1,1,2,-2,-2,2,-3,-3,-2,-3
er staat reclame op,there is advertising on it,-2,-3,-2,-2,-2,0,0,1,-3,-3,-1,-2
gaat snel,goes fast,2,3,1,2,-1,1,2,2,0,2,3,2
gaat tot op grote diepte,goes down to great depth,-3,-1,2,2,1,2,-1,3,-3,-3,2,-3
gaat traag,goes slow,-1,-3,-2,1,1,-2,-1,0,0,-2,1,0
gebruikt door de kerstman,used by Santa,-3,-3,1,-2,0,-3,-1,2,-3,2,2,-3
gebruikt door mannen,used by men,-1,-3,-1,-2,-2,1,-1,0,-3,-3,-2,1
gemaakt uit hout,made of wood,-3,-3,2,0,1,1,-1,1,-2,-3,0,-2
gemaakt uit metaal,made of metal,2,1,0,1,1,1,1,0,1,0,3,3
glijdt op sneeuw,slides on snow,-2,-3,2,1,1,2,-1,2,0,-2,2,-3
glijdt van helling,slides from slope,-3,-3,2,2,1,1,-1,2,-3,1,-1,-3
Harley Davidson is een merk,Harley Davidson is a brand,2,-3,2,-2,0,1,2,3,-3,-3,2,-3
heeft 1ste en 2de klasse,has first and second class,-3,-2,2,-2,0,1,0,2,-2,2,1,0
heeft 2 of 4 wielen,has 2 or 4 wheels,3,1,1,1,1,1,0,1,-2,3,2,2
heeft 2 wielen,has 2 wheels,2,-1,3,2,1,-2,-3,1,-1,1,2,1
heeft 4 wielen,has 4 wheels,2,-1,3,0,1,2,0,2,-1,3,-2,1
heeft 4x4 aandrijving,has 4x4 drive,0,-3,-2,1,-2,-2,-1,2,-3,-3,0,-3
heeft aanhangwagen,has a trailer,-2,-1,1,1,1,0,-1,1,-3,-3,-1,-3
heeft automatische deuren,has automatic doors,-1,-2,0,-2,-2,-2,0,0,-3,1,-1,-2
heeft banden,has tires,3,-1,2,0,2,1,0,0,2,3,3,2
heeft benzinegeur,has smell of gasoline,1,2,-2,-1,1,1,-1,1,-1,0,3,0
heeft deuren,has doors,3,-1,2,-1,1,1,2,1,-3,2,1,2
heeft dikke banden,has thick tires,-2,-1,1,-2,1,2,-1,1,-1,-2,3,-1
heeft een anker,has an anchor,-3,-1,1,-2,1,1,-1,3,-3,-3,0,-3
heeft een bed,has a bed,-3,-3,1,1,1,0,-1,2,-3,-2,-2,-2
heeft een bel,has a bell,1,-3,0,-3,1,1,0,1,-3,0,3,1
heeft een bordje 'TAXI' op auto,has a 'TAXI' plate on car,-1,-2,3,3,1,1,-3,3,-2,-3,-1,-3
heeft een brander,has a burner,-3,-1,1,1,2,-2,-1,0,-3,-3,1,-3
heeft een cabine,has a cabin,-3,-1,0,0,1,1,-1,1,1,-3,-1,0
heeft een chauffeur,has a driver,3,3,2,3,1,3,2,2,3,3,2,1
heeft een claxon,has a horn,2,-3,0,-2,1,1,1,1,-3,3,3,1
heeft een conducteur,has a conductor,1,-3,2,-1,2,0,-1,3,-3,2,-2,-2
heeft een dak of geen dak,has a roof or no roof,1,3,0,2,0,1,0,-1,-3,2,3,3
heeft een dode hoek,has a dead corner,0,1,0,-2,3,0,-1,2,-3,-3,3,0
heeft een donkere kleur,has a dark color,2,-3,-2,-2,0,1,0,-3,-3,-1,3,-3
heeft een groot vermogen,has great power,-2,1,-1,-2,1,1,1,1,-1,-3,2,0
heeft een keuken,has a kitchen,-2,-3,0,1,1,1,-1,3,-3,-3,-3,-2
heeft een laadruimte,has a loading space,2,3,2,0,2,2,1,1,-2,-1,2,1
heeft een mand,has a basket,-3,-2,-2,1,1,0,-1,1,-3,-3,-2,-3
heeft een motor,has a motor,3,3,3,1,1,3,2,0,1,3,2,2
heeft een opvallende kleur,has a striking color,0,1,-2,-2,-2,1,-2,-3,-3,-3,1,-3
heeft een periscoop,has a periscope,-3,-1,-1,-3,2,-3,-2,3,-3,-3,-3,-3
heeft een rem,has a brake,3,1,0,0,1,1,2,1,-3,3,3,3
heeft een rem achteraan,has a brake in the back,0,-2,0,1,1,2,-1,-1,-3,2,-1,-3
heeft een reservewiel achteraan,has a spare wheel in the back,-1,-1,-1,-2,0,-3,-1,1,-3,2,2,-1
heeft een rieten mand,has a wicker basket,-3,-3,-1,1,1,1,-2,2,-3,-3,-3,-3
heeft een roer,has a helm,0,-1,2,-1,2,1,-2,3,-3,-1,2,-2
heeft een slaapplaats,has a place to sleep,0,-1,3,1,1,2,-2,3,-2,-2,-2,-2
heeft een snelheidsbeperking,has a speed restriction,1,3,1,1,2,3,2,1,1,2,3,-1
heeft een staart,has a tail,-3,1,0,-3,-1,-3,-2,2,-2,-3,2,-2
heeft een stuur,has a steering wheel,3,3,1,1,1,3,2,-2,3,3,3,3
heeft een tachograaf,has a tachometer,-3,-1,0,-2,1,0,-1,3,-3,-3,-3,-3
heeft een zadel,has a saddle,1,-1,1,2,1,1,-1,2,-3,1,0,1
heeft een zeil,has a sail,-2,-2,2,2,1,-3,-1,3,-3,-3,1,-2
heeft een zware motor,has a heavy engine,-1,-1,1,-1,-1,1,0,1,-2,-3,-2,-1
heeft elektrische leidingen bovenaan,has electrical wiring on the top,-1,-2,-1,-2,1,0,-1,3,-3,2,2,-1
heeft felle kleuren,has bright colors,1,3,-3,-2,-3,-2,0,-1,-3,-2,1,0
heeft geen dak,has no roof,1,-3,1,2,1,0,-3,1,-3,-2,-1,-2
heeft geen motor,has no engine,-3,-1,3,1,2,0,-2,2,-2,2,0,1
heeft grote banden,has big tires,0,0,2,-2,1,1,0,2,-2,-3,3,0
heeft grote wielen,has big wheeles,-1,-2,2,-2,1,-1,-1,1,-2,1,2,0
heeft ijzer onderaan,has iron on the bottom,1,2,0,-1,1,-3,1,-1,-3,-3,1,-1
heeft kleine ramen,has small windows,-1,-2,1,1,1,-2,-2,1,-2,-1,-2,-1
heeft kleine wielen,has small wheels,-1,-1,1,1,1,1,-1,1,-2,-3,-2,1
heeft lichten,has lights,2,3,1,1,1,3,2,0,3,3,3,3
heeft meestal een cruise-control-systeem (automatische piloot),usually has a cruise control system (auto-pilot),-3,-2,0,0,-2,-3,-1,3,-1,-3,-2,-3
heeft minstens 4 wielen,has at least 4 wheels,-1,-3,1,-1,1,2,-1,1,-3,2,-3,-3
heeft palen om je vast te houden,has poles to hold on to,-3,-3,0,1,-2,1,-3,1,-3,2,2,-3
heeft pedalen,has pedals,-1,-1,2,1,2,1,-1,3,-3,2,1,0
heeft propeller,has a propellor,-3,-1,2,-2,2,-2,-1,3,-2,-3,0,-2
heeft ramen,has windows,2,-1,2,2,0,-1,2,-1,-3,3,2,1
heeft rokers- en niet-rokersruimtes,has a smoking and non-smoking space,-2,-1,-2,-2,0,-3,-1,2,-2,-1,-2,-1
heeft schuifdeuren,has a sliding door,-2,-2,0,-2,0,-3,-2,1,-3,-1,-3,0
heeft stinkende uitlaatgassen,has stinking fumes,1,1,-3,-1,2,3,1,0,-3,-2,2,1
heeft versnellingen,has gears,2,2,1,-1,0,1,2,0,-2,3,3,2
heeft vleugels,has wings,-2,-2,3,3,2,0,1,3,-3,-3,1,0
heeft voorrang in het verkeer,has priority (right of way) in traffic,1,-1,1,2,3,0,-1,2,-3,-3,3,-3
heeft wagons,has wagons,-1,-2,2,1,2,0,0,2,-3,2,2,0
heeft wielen,has wheels,3,1,3,-1,2,3,2,0,2,3,3,3
heeft zandzakjes,has sandbags,-3,-3,0,-2,0,2,-2,0,-3,-3,-2,-3
heeft zitjes,has seats,2,3,1,2,0,1,2,0,3,2,3,1
helm dragen is verplicht,wearing a helmet is obligatory,0,-1,2,1,2,1,-2,2,-1,0,3,-1
het gebruiken geeft een kick,using it gives you a kick,0,-1,-3,0,-3,2,0,1,-3,2,-3,-2
het gebruiken is leuk,using it is fun,0,1,-2,-2,-3,-2,0,1,0,1,3,0
het is er druk,is busy,1,-2,-2,2,0,1,-1,2,-3,1,2,0
het is er meestal warm in,is often hot inside,1,1,-2,2,-3,1,-2,0,0,1,1,-2
het is in de mode,in in style,-1,-1,-3,-1,-3,3,0,0,-3,-1,3,-3
het is moeilijk om het te leren gebruiken,is hard to learn to use it,-1,1,-2,1,-2,0,-1,1,0,-2,3,-1
het oogt stoer,looks tough,-3,-2,-3,-1,-2,1,1,2,-2,-2,-2,-3
het weegt veel,weighs much,2,1,0,-2,0,2,1,-1,0,1,-1,1
is bedrukt met de naam van bedrijf,has the name of a company printed on it,-3,-3,0,-2,0,-2,-1,2,-3,-3,-3,-2
is bemand,is manned,2,3,1,2,1,3,-2,-1,3,2,3,3
is bruin,is brown,-3,-1,-3,-3,0,-1,-2,-3,-3,-3,-3,-2
is comfortabel,is comfortable,2,1,-1,1,1,2,0,0,0,2,2,1
is cool,is cool,-1,-2,-2,-2,-3,3,0,1,-3,1,-1,-3
is duur,is expensive,1,3,-2,2,-3,3,1,0,-2,-3,1,1
is een auto,is a car,3,-2,2,3,2,3,0,3,-2,3,3,1
is een boot,is a boat,0,-2,2,2,2,2,-2,3,-3,-2,3,0
is een gemotoriseerde fiets,is a motorized bicycle,1,-3,1,1,1,0,0,3,-3,1,2,-3
is een huis op wielen,is a house on wheels,-1,-3,1,2,2,-3,-1,3,-3,-2,2,-2
is een huisje,is a little house,-1,-2,-1,1,2,-3,-1,3,-3,-2,-2,-3
is een plank,is a board,-3,-3,2,1,1,2,-2,3,-3,-3,-2,-3
is een plank op wielen,is a board on wheels,-3,-3,1,1,2,1,-1,3,-3,-3,1,-3
is een synoniem voor ar,is a synonym for horse-sleigh,-3,-1,1,3,2,-3,-2,3,-3,-3,2,-3
is een technologische hoogstandje,is a technological tour de force,1,-1,-1,2,-1,3,2,1,0,-3,-1,-1
is een transportmiddel,is a means of transportation,3,3,3,2,3,3,2,-3,3,3,3,2
is een transportmiddel op water,is a verhicle on water,0,-1,3,2,1,1,-1,3,-2,-2,3,1
is een tv-programma,is a television programme,-3,-3,-1,-3,-3,-3,-2,1,-3,-3,-3,-3
is een voertuig,is a vehicle,3,3,2,3,3,2,2,-2,3,3,3,3
is een vrachtwagen,is a lorry,2,-1,2,1,1,1,-2,3,-1,1,2,-1
is een wagen,is a car,3,-1,2,2,2,2,0,2,-1,2,0,1
is geel,is yellow,-3,-3,-3,-3,-3,1,-1,-3,-3,-3,-2,-3
is geliefd bij Nederlanders,is popular in the Netherlands,1,-3,-3,-2,1,-3,0,1,-3,0,2,-3
is gemaakt van hout of metaal,is made of wood or metal,-3,2,2,-1,0,1,1,1,1,-3,2,1
is gemaakt van staal,is made of steel,1,3,0,-2,1,1,1,-2,1,0,3,0
is geschilderd,is painted,-3,0,-3,-2,0,1,-1,-2,-3,-3,-2,0
is gevaarlijk,is dangerous,1,2,-3,0,2,3,1,0,1,-3,3,1
is gevaarlijk in het verkeer,is dangerous in traffic,1,3,-2,1,3,3,2,1,-3,1,3,1
is gevuld met hete lucht,is filled with hot air,-2,-3,2,2,2,1,-1,3,-3,-3,3,-3
is gezellig,is pleasant,1,1,-3,1,-1,1,0,0,-3,3,2,-1
is goedkoop,is cheap,-1,-2,-2,0,2,0,0,0,-3,2,-2,0
is grijs,is grey,-1,-3,-3,-3,-1,1,-1,0,-3,-3,-2,0
is groen,is green,0,-3,-3,-2,-3,0,-3,-3,-3,-1,-1,-3
is groot,is big,1,1,-1,-1,0,2,1,-1,0,2,1,0
is groot en zwaar,is big and heavy,1,-2,0,2,0,3,0,1,0,-2,2,0
is groot of klein,is big or small,2,3,-2,3,0,3,0,1,0,-3,2,3
is groter dan een auto,is bigger than a car,1,-1,1,0,1,0,0,1,-3,-1,-2,-3
is handig,comes in very handy,2,1,-2,1,0,1,1,0,2,3,3,2
is handig om files te vermijden,comes in very handy when trying to avoid a traffic jam,-2,-1,-3,0,2,-3,-1,1,-3,-1,3,-3
is hoog,is tall,-3,-1,1,-3,-1,1,-1,0,-3,-2,3,-3
is klein,is small,-2,-3,0,1,0,0,0,0,-3,1,2,-3
is kleiner dan een vrachtwagen,is smaller than a lorry,-1,-1,1,-1,1,0,0,1,-3,1,2,-2
is lang,is long,-3,-1,0,-2,0,3,0,0,-3,-2,2,-2
is langwerpig,is elongated,-1,2,-3,-2,0,1,0,1,-3,-3,3,-1
is milieuvervuilend,is polluting,1,1,-3,0,3,1,2,-1,-2,1,2,2
is milieuvriendelijk,is environmentally friendly,-2,-2,-1,1,3,-3,-2,2,-2,-2,-2,1
