is snel,is fast,1,-3,-1,-1,1,1,2,2,1,1,1,1
is traag,is slow,0,-3,0,-3,1,1,1,-3,-2,1,0,-1
is verzot op hout,loves wood,-2,-3,-2,-3,0,-1,0,-3,-2,1,-2,-3
is vies,is nasty,0,-2,-2,-3,1,-1,0,-2,-2,-3,-2,-3
is vrouwelijk,is female,-1,-3,2,-3,0,1,1,-3,-3,-2,0,-3
is wit,is white,1,-3,-3,-3,0,-2,0,-3,-2,-2,-3,-2
is wit/bruin,is white/brown,-1,-3,-2,-3,0,1,0,-3,-2,-2,0,-1
jaagt,hunts,2,-3,-3,-2,0,1,2,2,2,0,1,0
jaagt mensen schrik aan,frightens people,0,-3,-2,-3,1,0,3,1,0,1,0,-2
jaagt op kippen,hunts chicken,-1,1,1,-2,0,1,0,-3,-2,0,0,-3
je kan erop rijden,you can ride on it,-2,1,-2,-3,0,-2,0,-1,0,1,0,1
je vindt ze in huis,you can find them in homes,2,-1,-1,-3,0,-2,1,0,0,1,0,1
"kan bruin, zwart, wit, grijs zijn ","can be brown, black, white, grey",1,-3,-3,-2,1,0,0,-1,1,0,3,2
kan goed klimmen,can climb well,1,-2,-2,-3,0,2,1,1,-2,1,0,0
kan kunstjes leren,can be taught tricks,-2,-2,-3,-2,-1,-1,2,2,0,1,2,-2
kan lang zonder water,can do without water for long periods,-2,-2,-1,-3,0,-3,0,-3,-2,1,-2,-3
kan snel lopen,runs fast,1,-3,1,0,0,2,2,0,1,1,1,1
kan spinnen,can purr,-2,-1,-1,-2,0,-1,0,-3,-2,1,0,-3
kan ver springen,can jump far,-1,1,-2,-3,0,-2,1,-2,0,0,1,-2
kan verschillende kleuren hebben,can have different colors,-1,-3,-2,-1,2,1,0,3,3,0,3,2
kan vliegen,can fly,-1,-2,0,-3,-3,0,0,-3,-2,0,-3,-3
kan worden gekweekt,can be bred,-2,1,0,2,2,2,1,3,3,2,2,0
kan zwemmen,can swim,2,-3,-1,1,0,-2,2,2,1,0,2,0
katachtige,feline,-1,1,2,1,0,-1,3,-3,0,1,0,-2
klein kopje,has a small head,1,-3,0,-3,1,-2,0,-1,-3,0,0,-3
kleine en grote soorten,small and large kinds,-1,-2,-2,2,2,-1,1,3,3,2,1,2
kleine koetjes zijn kalfjes,small cows are calfs,-1,-1,0,-3,0,-1,0,-3,-2,1,0,-3
kleine oren,small ears,0,-3,1,0,0,1,1,-3,-2,-1,1,-1
kleiner dan paard,smaller than a horse,-1,-3,0,-2,0,-1,0,-3,-2,1,1,-3
klimt in bomen,climbs in trees,0,-1,-1,-2,0,0,1,1,-2,0,0,-1
knaagdier,rodent,0,0,1,1,0,-2,1,-3,-2,1,0,-2
knaagt overal aan,gnaws on everything,0,-2,-2,-3,0,-2,0,-3,-2,1,1,-3
komen soms voor in films,occasionally occurs in films,0,-3,-3,-3,-3,-2,1,-3,-2,1,-3,-3
komt altijd op z'n poten terecht,always falls on its paws,-1,-3,-3,-3,0,1,1,-3,-1,1,-1,-3
komt voor in het tv-programma Skippy,appears in the tv-programme Skippy,0,-3,-3,-3,0,1,0,-3,0,0,0,-3
komt voor in liedjes,appears in songs,2,-3,-3,-3,0,-3,2,-3,-3,-1,-2,-3
komt voor in sprookjes en verhalen,appears in fairy tales and stories,1,-3,-3,-3,0,2,1,-3,-2,0,1,-2
koning der dieren,king of animals,1,1,-3,-3,1,-2,3,-3,0,2,-2,-3
koppig,stubborn,0,0,-2,-3,0,0,0,1,-2,-2,0,-3
korte voorpoten,short front legs,0,-2,-2,-2,0,-1,0,-3,-2,-1,0,-2
krijgt lammetjes,gets lambs,0,1,3,-3,0,-3,1,-3,-2,1,-1,-3
kruipt in bomen,crawls up trees,0,-2,-1,-3,0,1,1,1,-2,0,0,-1
krulstaart,curly tail,0,-3,-1,-2,0,0,1,-3,-1,-1,0,-3
kweekt snel,breeds rapidly,1,-3,2,1,1,-2,0,2,1,0,0,0
kwispelt,wags,0,1,-2,-3,0,1,0,-3,-2,1,1,-3
lange haren,long hair,1,-2,1,1,0,-1,1,-1,-2,-1,1,-2
lange tanden,long teeth,1,0,1,1,0,-2,2,-3,-2,1,1,0
leeft in afrika,lives in Africa,0,2,-3,-2,0,-3,2,0,0,0,0,-2
leeft in Amerika,lives in America,1,-3,-2,-2,0,-3,1,0,0,1,0,-2
leeft in Australië,lives in australia,2,1,-1,-3,0,0,1,-3,-2,0,0,-2
leeft in bomen,lives in trees,0,-1,0,-3,0,0,1,-3,-1,1,-1,-2
leeft in de bergen,live in the mountains,0,0,-3,-2,0,2,1,-3,0,1,1,-1
leeft in de jungle,lives in the jungle,-3,1,-2,-3,1,0,2,-3,0,3,2,-1
leeft in de vrije natuur,lives in the open air,1,2,-1,-3,1,-2,2,1,1,3,0,2
leeft in de zoo,lives in the zoo,0,2,0,1,2,2,3,0,2,1,2,-2
leeft in een hol,lives in a hole,0,-3,0,-2,0,1,0,-3,-2,1,0,-2
leeft in groep,herds,2,2,-1,1,1,1,1,3,-1,2,1,2
leeft in grotten,lives in caves,0,-2,-1,-3,0,0,0,-3,-2,0,-1,-2
leeft in het bos,lives in the woods,-2,-1,-3,-2,1,-1,1,0,1,1,1,0
leeft in het donker,lives in the dark,-1,0,-1,-3,0,2,0,0,-2,0,0,-3
leeft in het oerwoud,lives in the primaeval forest,1,2,-2,-3,0,-2,1,1,0,2,0,-1
leeft in het wild,lives in the wild,0,2,-1,2,1,-2,2,0,0,2,0,2
leeft in koude gebieden,lives in cold areas,0,-1,-2,-2,0,-1,0,-3,0,-1,1,-1
leeft in kudde,lives in a herd,1,2,-1,-1,1,-2,1,2,-1,1,1,1
leeft in warme landen,lives in warm countries,-1,2,-3,-1,-3,-2,1,0,-2,2,0,-1
leeft in water,lives in water,-3,-3,1,-3,0,0,0,-2,-2,0,-2,-1
leeft in woestijn,lives in the desert,0,1,-1,-3,0,-2,1,-3,-2,1,-1,-2
leeft niet bij ons,doesn't live in our country,-1,2,-2,-3,0,-1,0,-3,-3,0,-3,0
leeft niet in België,does not live in Belgium,-3,-3,-2,-3,0,0,3,-3,-3,1,-3,0
leeft op de boerderij,lives on a farm,1,-3,-2,-3,1,2,0,-1,2,1,3,-2
leeft op de noordpool,lives on the north pole,1,-2,-1,-3,0,0,0,-3,-2,0,0,-2
leeft op de steppe,lives on the steppe,0,1,-2,-3,0,1,1,-3,0,0,2,-2
leeft op het land,lives on land  ,3,3,-3,2,1,1,0,2,2,0,3,2
leven in families,lives in families,2,2,1,2,1,2,2,3,1,2,1,2
lijkt op de mens,resembles humans,3,-3,2,2,0,0,0,-3,-3,2,1,-3
lijkt op een koe,resembles cows,1,1,2,-3,1,-2,0,-2,-2,2,0,-2
lijkt op een paard,resembles horses,-1,1,2,0,0,1,1,-3,-2,0,0,-2
lijkt op kameel,resembles camels,0,1,2,-2,0,0,0,-3,-2,1,0,-3
loeit,moos,-1,1,-1,-1,0,0,0,-3,-2,0,1,-3
log,cumbersome,0,-3,0,-2,1,-1,0,-3,-2,-1,1,-1
loopt in een rad,runs in a mill,-1,-2,-2,-3,0,-1,0,-3,-2,1,0,-3
loopt traag,goes slowely,1,-3,-1,-2,1,-3,0,-3,-2,0,-3,-2
lui,lazy,1,-3,-2,-3,1,0,3,-3,-2,0,0,-3
maakt een knor-geluid,makes a sound like a grunt,0,1,0,-3,0,0,0,-2,-2,1,0,-3
maakt een piepend geluid,makes a squeaky sound,0,-2,-2,-2,0,2,0,-3,-2,0,0,-3
maakt niet veel geluid,makes not much noise,-1,-3,-2,-1,0,-1,0,-3,-2,0,-1,-3
maakt veel lawaai,makes a lot of clamor,1,-3,-2,0,1,1,2,2,1,1,1,0
mannelijke koe = stier,male cow = bull,1,1,3,-2,0,0,0,-3,-2,2,0,-3
