aarde,is found in earth,0,2,1,1,2,1,0,3,-2,1,-2,2
aaseter,is a scavenging animal,1,2,1,-1,1,0,-3,2,2,-1,2,1
andere naam: drosophilla,has other name: drosophila,3,0,-3,-2,0,0,-3,-3,1,-3,3,-3
beweegt door zich samen te trekken,moves by contracting,2,1,1,-1,-2,0,0,-2,1,-1,2,-2
bij dieren,is found on animals,1,2,3,-2,2,0,-2,2,1,0,1,0
bijt,bites,2,2,2,1,2,0,3,2,1,3,2,1
bijt gaten in kleren,makes holes in clothing,1,-1,-2,0,1,0,2,1,0,-2,0,-3
bouwt nesten,builds nests,1,-1,0,-1,1,-3,-1,-1,-1,2,1,2
brengt ziektes voort,carries over diseases,1,2,2,2,0,0,3,3,1,2,2,1
bruin/zwart van kleur,is brown/black,1,0,0,-1,2,-3,-3,1,0,2,1,2
doet pijn,gives pain,2,3,1,1,2,0,3,3,1,2,0,1
een handig iemand,skilful person,0,-3,0,-2,-2,-3,2,3,1,2,-2,-3
een imker kweekt ze,raised by bee-keeper,1,1,1,2,1,0,1,-2,-1,1,1,-3
eet bladluizen,eats plant lice,1,2,2,3,1,0,-3,1,-2,0,2,-2
eet insecten,eats insects,1,1,1,-3,0,0,-3,-2,0,0,1,0
eet nectar,eats nectar,1,1,1,2,0,0,2,1,-1,2,2,-2
eet planten,eats plants,2,1,1,3,1,0,2,2,1,2,0,1
eet van de bloemen,eats from flowers,2,1,0,3,1,-3,3,3,0,2,1,1
eet vliegen,eats flies,2,0,0,-2,1,0,1,-3,-2,1,-2,-2
er is een koningin,has queen,1,1,0,1,1,0,1,1,1,-3,2,-3
extern geraamte,external skeleton,-1,0,1,3,-2,0,1,3,3,-2,1,-3
familie van de wesp,related to wasp,-1,0,1,1,1,0,1,0,0,1,1,-3
fladdert,flutters,1,-1,3,2,1,-3,3,-1,-1,0,0,-2
gaat van bloem tot bloem,goes from flower to flower,2,1,-2,3,1,0,2,0,-1,2,1,-2
gebruikt stuifmeel van bloemen,uses pollen from flowers,2,1,1,-2,0,0,2,1,1,2,1,-2
gebruikt voor onderzoek,used in research,1,-1,2,3,1,1,-3,3,1,2,0,-2
geel,yellow,1,0,0,1,-2,0,-3,-2,0,0,1,-2
geel en zwart,is yellow and black,1,0,0,1,0,-3,-2,1,0,0,1,-1
gekleurd,is coloured,1,0,1,3,2,0,3,-2,0,0,2,1
gelede diersoort,is an articulate animal,-2,0,0,3,1,0,-1,0,2,0,1,0
geleedpotig,is athrodopal,0,0,1,3,1,0,-3,-2,2,0,1,-1
geliefd bij kinderen,is popular among children,1,-1,1,1,-3,0,3,3,2,0,-1,-3
geraakt moeilijk van je af,is difficult to remove from one's body,2,1,0,0,1,0,-3,3,-1,2,-3,0
goed voor bodem,is good for soil,0,2,3,0,0,0,-3,2,2,0,2,-1
goed voor milieu,is good for the environment,1,3,2,1,1,1,-1,3,2,1,2,1
grijs,is grey,1,-1,0,-3,0,0,-1,2,0,2,1,1
haalt nectar uit bloemen,extracts nectar from flowers,1,2,0,1,0,0,3,-2,0,-1,1,-2
hard,hard,1,1,1,-2,-2,0,-3,-3,2,2,-1,-2
harig,hairy,1,-1,2,1,1,-3,3,-2,1,2,1,-2
hecht zich vast aan het lichaam,attaches to the body,3,3,1,2,1,0,2,2,-2,0,1,-2
heeft 2 ogen,has two eyes,2,0,0,2,2,0,2,-3,-2,2,0,2
heeft acht poten,has eight paws,2,-3,0,-3,1,-3,0,-3,-2,2,0,0
heeft een angel,has a sting,3,1,1,1,1,0,2,-2,0,2,2,-1
heeft een kop,has a head,1,0,3,3,3,0,2,3,0,3,-2,3
heeft een schild,has a shield,3,1,1,1,1,0,0,-1,2,2,2,1
heeft een slurf,has a trunk,2,-1,0,-2,-3,-3,-3,-2,-3,2,2,-2
heeft facetogen,compound eyes,2,1,2,2,1,0,2,2,2,0,3,1
heeft felle kleuren,has bright colours,1,1,1,3,0,-3,3,-2,0,-2,2,0
heeft geen 1000  poten,doesn't have 1000 paws,2,-3,-3,0,0,0,-1,0,3,2,-2,-3
heeft geen poten,has no paws,2,1,0,-2,-3,0,-3,-3,-2,-2,2,-2
heeft hiërarchie,has hierarchy,1,1,0,1,0,-3,-2,3,0,1,-2,-2
heeft kleine pootjes,has small paws,1,0,2,2,1,0,1,3,1,2,-2,2
heeft lange achterpoten,has long hind legs,2,1,-2,1,1,0,2,2,-1,1,0,-3
heeft lange poten,has long paws,1,-2,1,-2,1,0,-1,2,-1,2,0,0
heeft poten,has legs,1,1,3,2,3,3,1,3,1,3,-3,3
heeft twee vleugels,has two wings,2,-3,0,3,1,0,2,-3,0,1,0,0
heeft veel poten,has many paws,2,1,2,1,1,0,0,2,-1,2,1,1
heeft vele kleuren,has many colours,1,2,2,3,0,2,3,3,2,-2,1,1
heeft vier poten,has four paws,1,-3,1,1,1,-3,1,-3,-3,1,-1,0
heeft vleugels,has wings,2,1,3,-3,1,0,-2,-2,-1,3,3,1
heeft voelsprieten,has feelers,2,2,1,1,1,0,1,2,-2,2,1,1
het heeft ringen,has ribs,-2,-1,0,-1,-2,-3,-3,1,2,-2,1,0
het is rond,is round,1,0,-3,-1,-2,-3,-3,-3,-3,1,0,-2
het is zeer actief,is very active,1,2,2,2,2,0,-2,3,1,3,1,0
het laat plekken achter op je huid,leaves stains on one's skin,1,1,1,1,2,0,2,2,-1,3,-1,1
houdt van vochtigheid,likes humidity,2,1,0,1,1,0,-3,2,2,0,1,0
is akelig,is grisly,-1,2,2,1,2,1,-3,3,3,2,0,1
is bruin,is brown,1,0,-3,-1,2,0,-3,2,0,2,1,1
is dik,is thik,1,0,0,-1,0,-3,3,0,-2,1,-1,-2
