bepaalt je sociale status,determines your social status,1,2,1,1,2,2,2,2,1,2,1,1
bron van stress / frustraties,source of stress / frustrations,2,2,1,-1,0,2,3,3,1,2,-1,0
er zijn verschillende soorten van,there are different kinds,-1,0,1,-1,0,0,1,2,0,1,-3,0
heb je een speciale outfit voor nodig,involves wearing a particular outfit,-1,1,0,0,1,-1,1,1,0,0,-2,1
heeft sterke invloed op de rest van je leven,has strong influence upon the rest of your life,3,2,-1,2,1,1,2,2,0,2,-1,2
is bij wet geregeld,is regulated by law,1,0,0,1,1,-2,0,1,1,-2,-3,1
is een activiteit,is an activity,1,1,2,2,2,1,1,1,1,1,1,1
is een job,is a job,3,3,2,3,3,3,2,3,3,1,2,2
is iets dat je elke dag uitoefent,is something you do every day,3,2,1,3,3,2,1,2,2,2,2,1
is iets voor volwassenen,is something adults do,3,2,-1,2,1,3,2,3,2,1,1,1
is verschillend voor mannen en vrouwen,is different for men and women,-2,-1,1,1,0,0,-1,0,1,-2,-3,-1
is voordelig voor staat/economie,is advantageous for society / economy,1,1,1,1,1,0,-1,2,2,1,2,0
moet je graag doen om het vol te houden,you have to enjoy it in order to keep it up,1,1,0,0,2,1,3,2,2,-1,-1,1
neemt veel tijd in beslag,takes up a lot of time,3,2,1,2,2,1,1,2,2,2,2,1
oefen je je hele leven uit,is somthing you do throughout your life,3,1,-1,0,1,0,1,1,-3,0,-2,1
oefen je niet thuis uit,you do not practise it at your home,2,2,0,0,1,1,1,-1,-3,0,-2,0
oefen je uit,is something you do,1,1,2,3,3,2,3,2,1,2,2,1
verdien je geld mee,earns you money,3,3,3,3,3,2,3,3,2,3,3,3
vereist opleiding,requires a certain education,2,3,1,1,2,0,1,2,2,3,3,2
vereist specifieke kennis,requires specific knowledge,2,2,2,1,2,2,2,2,2,2,3,2
vereist specifieke vaardigheden,requires specific skills,2,2,2,1,2,2,2,2,2,2,2,2
