bouwt nesten,builds nests,3,3,3,2,2,2,2,3,3,3,3,3
eet kleine dieren,eats small animals,2,1,2,0,3,1,2,1,2,1,1,0
eet wormen,eats worms,3,2,2,2,3,3,-2,0,2,2,2,1
fluit,sings (whistles),2,2,1,2,1,-1,-3,3,1,3,2,3
heeft een snavel,has a bill,3,3,2,3,3,3,3,3,3,3,3,1
heeft twee poten,has two paws,3,3,3,2,3,0,3,3,3,3,3,1
heeft veren,has feathers,3,3,2,2,3,3,3,3,3,3,3,3
heeft vleugels,has wings,3,3,2,2,3,2,3,3,3,3,3,3
in kooi,lives in a cage,1,2,1,2,1,1,-3,0,1,2,1,-1
is een dier,is an animal,3,3,3,2,3,-1,3,3,3,3,3,1
is een trekvogel,is a migratory bird,2,1,2,2,-1,3,-3,3,2,1,1,-1
kan vliegen,can fly,2,3,2,2,3,3,3,3,3,3,3,3
kraait 's morgens, in the morning,1,1,-2,2,-2,3,-3,1,1,1,-3,0
kraaloogjes,has beady eyes,3,3,1,3,1,-2,-3,-3,1,2,2,-2
leeft in het wild,lives in the wild,2,2,0,1,1,-2,-3,3,2,3,3,1
legt eieren,lays eggs,3,3,2,2,3,1,3,3,3,3,3,2
tsjilpt,chirps,1,2,1,1,2,3,-3,1,2,2,2,2
zingt,sings,1,1,1,2,2,-3,-3,-3,1,3,1,2
fladdert,flutters,2,2,2,3,2,2,3,3,3,2,-1,3
heeft een bek,has a beak,3,3,1,3,3,3,2,2,2,3,3,2
heeft luchtzakken,has air sacs,-3,2,-3,1,1,1,3,-3,3,3,2,1
heeft poten,has legs,0,1,-3,2,3,-1,1,1,1,1,1,2
heeft twee vleugels,has two wings,3,3,3,3,3,3,0,3,3,3,3,2
kan lopen,can walk,-1,1,-2,-2,3,0,-1,-1,0,1,1,1
kan zich voortplanten,is able to reproduce,-3,1,-2,-1,3,0,0,1,-3,-1,-3,2
vind je in bomen,is found in trees,1,2,1,2,3,1,0,2,1,2,-2,-1
wordt soms als huisdier gehouden,is sometimes kept as a pet,-3,0,-1,1,1,-1,0,-2,-3,-2,-2,-2
wordt soms door mensen gegeten,is sometimes eaten by man,-3,0,-1,1,0,0,0,-3,-3,0,-3,-3
